Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
06/16/2021,Race_eth_NHBlack,11606305,8.8,6.5,10188934,28.2,24.7,8.5,6.5,0,0,7.8,0,0,0
06/16/2021,Race_eth_NHMult_Oth,7941459,6.1,4.4,6845844,95,93.2,5.7,4.4,0,0,5.8,0,0,0
06/16/2021,Ages_40-49_yrs,25427245,14.2,14.2,22373105,62.3,54.8,14.3,14.3,0,0,0,0,0,0
06/16/2021,Race_eth_Hispanic,23151401,17.6,13,19807591,36.3,31.1,16.6,12.6,0,0,9.4,0,0,0
06/16/2021,Race_eth_NHAIAN,1120421,0.9,0.6,961762,46,39.5,0.8,0.6,0,0,0.6,0,0,0
06/16/2021,Sex_unknown,1730787,1,1,1299761,,,0.8,0.8,0,0,0.5,0,0,0
06/16/2021,Ages_<5yrs,6434,0,0,2187,0,0,0,0,0,0,0,0,0,0
06/16/2021,Ages_18-24_yrs,14544898,8.1,8.1,12054715,47.6,39.4,7.7,7.7,0,0,0,0,0,0
06/16/2021,Ages_50-64_yrs,46261368,25.9,25.9,41583547,72.7,65.3,26.5,26.5,0,0,0,0,0,0
06/16/2021,Ages_25-39_yrs,35925249,20.1,20.1,31000248,52.5,45.3,19.8,19.8,0,0,0,0,0,0
06/16/2021,Age_known,178558008,100,100,156718689,,,100,100,0,0,100,0,0,0
06/16/2021,Race_eth_known,131210444,100,73.5,119569425,,,100,76.3,0,0,100,0,0,0
06/16/2021,Sex_Female,93673113,53,52.5,82565977,55.6,49,53.1,52.7,0,0,54.7,0,0,0
06/16/2021,Ages_5-11_yrs,154444,0.1,0.1,84060,0.5,0.3,0.1,0.1,0,0,0,0,0,0
06/16/2021,Ages_<12yrs,164525,0.1,0.1,87223,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/16/2021,Ages_12-17_yrs,8254216,4.6,4.6,5793056,32.6,22.9,3.7,3.7,0,0,0,0,0,0
06/16/2021,Sex_known,176847142,100,99,155423607,,,100,99.2,0,0,100,0,0,0
06/16/2021,Ages_75+_yrs,19590505,11,11,17849132,85.5,77.9,11.4,11.4,0,0,40.7,0,0,0
06/16/2021,Race_eth_NHAsian,9129732,7,5.1,8522933,48.1,44.9,7.1,5.4,0,0,4,0,0,0
06/16/2021,Race_eth_NHWhite,77891419,59.4,43.6,72909615,39.5,36.9,61,46.5,0,0,72.2,0,0,0
06/16/2021,Ages_16-17_yrs,3495456,2,2,2806642,41.7,33.5,1.8,1.8,0,0,0,0,0,0
06/16/2021,US,178577929,,100,156723368,53.8,47.2,,100,0,,,,0,0
06/16/2021,Ages_65-74_yrs,28390002,15.9,15.9,25977663,89,81.5,16.6,16.6,0,0,59.3,0,0,0
06/16/2021,Sex_Male,83174029,47,46.6,72857630,50.9,44.6,46.9,46.5,0,0,45.3,0,0,0
06/16/2021,Race_eth_NHNHOPI,369707,0.3,0.2,332746,39.8,35.8,0.3,0.2,0,0,0.2,0,0,0
06/16/2021,Age_unknown,19921,0,0,4679,,,0,0,0,0,0,0,0,0
06/15/2021,Ages_16-17_yrs,3476707,2,2,2774134,41.4,33.1,1.8,1.8,0,0,0,0,0,0
06/15/2021,Race_eth_NHNHOPI,368503,0.3,0.2,330660,39.7,35.6,0.3,0.2,0,0,0.2,0,0,0
06/15/2021,Race_eth_Hispanic,23061166,17.6,12.9,19666197,36.2,30.8,16.5,12.6,0,0,9.4,0,0,0
06/15/2021,Race_eth_NHBlack,11569292,8.8,6.5,10129293,28.1,24.6,8.5,6.5,0,0,7.8,0,0,0
06/15/2021,Ages_<5yrs,6414,0,0,2179,0,0,0,0,0,0,0,0,0,0
06/15/2021,Ages_65-74_yrs,28371765,15.9,15.9,25947787,89,81.4,16.6,16.6,0,0,59.3,0,0,0
06/15/2021,Race_eth_NHWhite,77783225,59.4,43.6,72677155,39.4,36.8,61,46.6,0,0,72.2,0,0,0
06/15/2021,Ages_50-64_yrs,46200552,25.9,25.9,41481009,72.6,65.2,26.6,26.6,0,0,0,0,0,0
06/15/2021,Ages_<12yrs,161723,0.1,0.1,82801,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/15/2021,US,178220030,,100,156095604,53.7,47,,100,0,,,,0,0
06/15/2021,Ages_18-24_yrs,14493502,8.1,8.1,11972347,47.4,39.1,7.7,7.7,0,0,0,0,0,0
06/15/2021,Race_eth_known,130937183,100,73.5,119061178,,,100,76.3,0,0,100,0,0,0
06/15/2021,Race_eth_NHAsian,9112023,7,5.1,8484440,48,44.7,7.1,5.4,0,0,4,0,0,0
06/15/2021,Ages_12-15_yrs,4701128,2.6,2.6,2848028,27.8,16.8,1.8,1.8,0,0,0,0,0,0
06/15/2021,Race_eth_NHAIAN,1117378,0.9,0.6,956734,45.9,39.3,0.8,0.6,0,0,0.6,0,0,0
06/15/2021,Sex_Female,93495176,53,52.5,82253695,55.5,48.8,53.1,52.7,0,0,54.7,0,0,0
06/15/2021,Sex_unknown,1728307,1,1,1295876,,,0.8,0.8,0,0,0.5,0,0,0
06/15/2021,Ages_25-39_yrs,35836685,20.1,20.1,30860151,52.4,45.1,19.8,19.8,0,0,0,0,0,0
06/15/2021,Sex_known,176491723,100,99,154799728,,,100,99.2,0,0,100,0,0,0
06/15/2021,Ages_12-17_yrs,8177835,4.6,4.6,5622162,32.3,22.2,3.6,3.6,0,0,0,0,0,0
06/15/2021,Race_eth_unknown,47279083,36.1,26.5,37032492,,,31.1,23.7,0,0,30.4,0,0,0
06/15/2021,Age_unknown,19872,0,0,4644,,,0,0,0,0,0,0,0,0
06/15/2021,Ages_75+_yrs,19580388,11,11,17833149,85.5,77.9,11.4,11.4,0,0,40.7,0,0,0
06/15/2021,Ages_5-11_yrs,151667,0.1,0.1,79649,0.5,0.3,0.1,0.1,0,0,0,0,0,0
06/15/2021,Race_eth_NHMult_Oth,7925596,6.1,4.4,6816699,95,92.8,5.7,4.4,0,0,5.8,0,0,0
06/15/2021,Ages_40-49_yrs,25377708,14.2,14.2,22291554,62.2,54.6,14.3,14.3,0,0,0,0,0,0
06/15/2021,Age_known,178200158,100,100,156090960,,,100,100,0,0,100,0,0,0
06/15/2021,Sex_Male,82996547,47,46.6,72546033,50.8,44.4,46.9,46.5,0,0,45.3,0,0,0
06/14/2021,Ages_<12yrs,159126,0.1,0.1,78591,0.3,0.2,0.1,0.1,0,0,0,0,0,0
06/14/2021,US,177859997,,100,155437863,53.6,46.8,,100,0,,,,0,0
06/14/2021,Race_eth_NHMult_Oth,7909656,6.1,4.4,6786179,95,92.4,5.7,4.4,0,0,5.8,0,0,0
06/14/2021,Sex_unknown,1726280,1,1,1292801,,,0.8,0.8,0,0,0.5,0,0,0
06/14/2021,Ages_50-64_yrs,46139660,25.9,25.9,41370447,72.5,65,26.6,26.6,0,0,0,0,0,0
06/14/2021,Race_eth_unknown,47193451,36.1,26.5,36909888,,,31.1,23.7,0,0,30.4,0,0,0
06/14/2021,Sex_known,176133717,100,99,154145062,,,100,99.2,0,0,100,0,0,0
06/14/2021,Ages_18-24_yrs,14440686,8.1,8.1,11881869,47.2,38.8,7.6,7.6,0,0,0,0,0,0
06/14/2021,Race_eth_NHWhite,77673444,59.4,43.7,72430355,39.4,36.7,61.1,46.6,0,0,72.2,0,0,0
06/14/2021,Age_known,177840182,100,100,155433246,,,100,100,0,0,100,0,0,0
06/14/2021,Ages_40-49_yrs,25327805,14.2,14.2,22203431,62.1,54.4,14.3,14.3,0,0,0,0,0,0
06/14/2021,Ages_75+_yrs,19570476,11,11,17816639,85.4,77.8,11.5,11.5,0,0,40.7,0,0,0
06/14/2021,Ages_12-15_yrs,4645064,2.6,2.6,2716891,27.5,16.1,1.7,1.7,0,0,0,0,0,0
06/14/2021,Ages_16-17_yrs,3457570,1.9,1.9,2742503,41.2,32.7,1.8,1.8,0,0,0,0,0,0
06/14/2021,Race_eth_known,130662835,100,73.5,118526127,,,100,76.3,0,0,100,0,0,0
06/14/2021,Ages_5-11_yrs,149092,0.1,0.1,75453,0.5,0.3,0,0,0,0,0,0,0,0
06/14/2021,Race_eth_Hispanic,22971003,17.6,12.9,19516957,36,30.6,16.5,12.6,0,0,9.4,0,0,0
06/14/2021,Race_eth_NHAIAN,1114498,0.9,0.6,952422,45.8,39.1,0.8,0.6,0,0,0.6,0,0,0
06/14/2021,Ages_25-39_yrs,35746361,20.1,20.1,30706934,52.3,44.9,19.8,19.8,0,0,0,0,0,0
06/14/2021,Sex_Female,93317266,53,52.5,81928246,55.4,48.6,53.2,52.7,0,0,54.7,0,0,0
06/14/2021,Race_eth_NHAsian,9093499,7,5.1,8443081,47.9,44.4,7.1,5.4,0,0,4,0,0,0
06/14/2021,Race_eth_NHNHOPI,367477,0.3,0.2,328577,39.6,35.4,0.3,0.2,0,0,0.2,0,0,0
06/14/2021,Sex_Male,82816451,47,46.6,72216816,50.7,44.2,46.8,46.5,0,0,45.3,0,0,0
06/14/2021,Ages_12-17_yrs,8102634,4.6,4.6,5459394,32,21.6,3.5,3.5,0,0,0,0,0,0
06/14/2021,Ages_65-74_yrs,28353434,15.9,15.9,25915941,88.9,81.3,16.7,16.7,0,0,59.3,0,0,0
06/14/2021,Age_unknown,19815,0,0,4617,,,0,0,0,0,0,0,0,0
06/14/2021,Ages_<5yrs,6395,0,0,2166,0,0,0,0,0,0,0,0,0,0
06/14/2021,Race_eth_NHBlack,11533258,8.8,6.5,10068556,28,24.4,8.5,6.5,0,0,7.8,0,0,0
06/13/2021,Ages_65-74_yrs,28337453,16,16,25887993,88.9,81.2,16.7,16.7,0,0,59.3,0,0,0
06/13/2021,Ages_5-11_yrs,146584,0.1,0.1,70963,0.5,0.2,0,0,0,0,0,0,0,0
06/13/2021,Ages_<12yrs,156606,0.1,0.1,74092,0.3,0.2,0,0,0,0,0,0,0,0
06/13/2021,Race_eth_NHAsian,9074497,7,5.1,8403486,47.8,44.2,7.1,5.4,0,0,4,0,0,0
06/13/2021,Sex_Female,93152703,53,52.5,81620924,55.3,48.4,53.2,52.7,0,0,54.7,0,0,0
06/13/2021,Race_eth_NHBlack,11502170,8.8,6.5,10014507,27.9,24.3,8.5,6.5,0,0,7.8,0,0,0
06/13/2021,Ages_75+_yrs,19562639,11,11,17802883,85.4,77.7,11.5,11.5,0,0,40.7,0,0,0
06/13/2021,Age_unknown,19784,0,0,4595,,,0,0,0,0,0,0,0,0
06/13/2021,Ages_40-49_yrs,25280642,14.2,14.2,22120935,62,54.2,14.3,14.3,0,0,0,0,0,0
06/13/2021,Ages_16-17_yrs,3439870,1.9,1.9,2712646,41,32.3,1.8,1.8,0,0,0,0,0,0
06/13/2021,Race_eth_Hispanic,22888160,17.6,12.9,19380609,35.9,30.4,16.4,12.5,0,0,9.4,0,0,0
06/13/2021,Race_eth_NHWhite,77573128,59.5,43.7,72196025,39.3,36.6,61.2,46.6,0,0,72.2,0,0,0
06/13/2021,Age_known,177508537,100,100,154816189,,,100,100,0,0,100,0,0,0
06/13/2021,US,177528321,,100,154820784,53.5,46.6,,100,0,,,,0,0
06/13/2021,Sex_Male,82650885,47,46.6,71909585,50.6,44,46.8,46.4,0,0,45.3,0,0,0
06/13/2021,Race_eth_NHAIAN,1112165,0.9,0.6,948479,45.7,38.9,0.8,0.6,0,0,0.6,0,0,0
06/13/2021,Ages_12-17_yrs,8031432,4.5,4.5,5294490,31.7,20.9,3.4,3.4,0,0,0,0,0,0
06/13/2021,Race_eth_known,130410905,100,73.5,118024869,,,100,76.2,0,0,100,0,0,0
06/13/2021,Ages_50-64_yrs,46084046,26,26,41269070,72.4,64.8,26.7,26.7,0,0,0,0,0,0
06/13/2021,Sex_known,175803588,100,99,153530509,,,100,99.2,0,0,100,0,0,0
06/13/2021,Ages_18-24_yrs,14392508,8.1,8.1,11800394,47.1,38.6,7.6,7.6,0,0,0,0,0,0
06/13/2021,Race_eth_unknown,47113745,36.1,26.5,36794103,,,31.2,23.8,0,0,30.4,0,0,0
06/13/2021,Sex_unknown,1724733,1,1,1290275,,,0.8,0.8,0,0,0.5,0,0,0
06/13/2021,Ages_12-15_yrs,4591562,2.6,2.6,2581844,27.1,15.3,1.7,1.7,0,0,0,0,0,0
06/13/2021,Race_eth_NHMult_Oth,7894401,6.1,4.4,6755295,95,92,5.7,4.4,0,0,5.8,0,0,0
06/13/2021,Race_eth_NHNHOPI,366384,0.3,0.2,326468,39.5,35.2,0.3,0.2,0,0,0.2,0,0,0
06/13/2021,Ages_<5yrs,6385,0,0,2161,0,0,0,0,0,0,0,0,0,0
06/13/2021,Ages_25-39_yrs,35663211,20.1,20.1,30566332,52.1,44.7,19.7,19.7,0,0,0,0,0,0
06/12/2021,Ages_50-64_yrs,46063689,26,26,41224779,72.4,64.8,26.7,26.7,0,0,0,0,0,0
06/12/2021,Ages_18-24_yrs,14375801,8.1,8.1,11763581,47,38.5,7.6,7.6,0,0,0,0,0,0
06/12/2021,US,177415067,,100,154525434,53.4,46.5,,100,0,,,,0,0
06/12/2021,Race_eth_NHAIAN,1111832,0.9,0.6,947606,45.7,38.9,0.8,0.6,0,0,0.6,0,0,0
06/12/2021,Ages_16-17_yrs,3434898,1.9,1.9,2696546,40.9,32.1,1.7,1.7,0,0,0,0,0,0
06/12/2021,Ages_5-11_yrs,145948,0.1,0.1,68690,0.5,0.2,0,0,0,0,0,0,0,0
06/12/2021,Race_eth_NHMult_Oth,7889540,6.1,4.4,6741618,95,91.8,5.7,4.4,0,0,5.8,0,0,0
06/12/2021,Race_eth_unknown,47083496,36.1,26.5,36738634,,,31.2,23.8,0,0,30.4,0,0,0
06/12/2021,Race_eth_NHBlack,11493635,8.8,6.5,9990778,27.9,24.2,8.5,6.5,0,0,7.8,0,0,0
06/12/2021,Ages_75+_yrs,19560953,11,11,17799123,85.4,77.7,11.5,11.5,0,0,40.8,0,0,0
06/12/2021,Age_known,177395306,100,100,154520858,,,100,100,0,0,100,0,0,0
06/12/2021,Age_unknown,19761,0,0,4576,,,0,0,0,0,0,0,0,0
06/12/2021,Ages_12-17_yrs,8012429,4.5,4.5,5203117,31.7,20.6,3.4,3.4,0,0,0,0,0,0
06/12/2021,Sex_known,175690884,100,99,153236023,,,100,99.2,0,0,100,0,0,0
06/12/2021,Sex_Female,93100347,53,52.5,81477169,55.2,48.3,53.2,52.7,0,0,54.7,0,0,0
06/12/2021,Race_eth_NHNHOPI,366131,0.3,0.2,325715,39.4,35.1,0.3,0.2,0,0,0.2,0,0,0
06/12/2021,Ages_65-74_yrs,28333435,16,16,25879241,88.9,81.2,16.7,16.7,0,0,59.2,0,0,0
06/12/2021,Ages_40-49_yrs,25261661,14.2,14.2,22080290,61.9,54.1,14.3,14.3,0,0,0,0,0,0
06/12/2021,Ages_<12yrs,155967,0.1,0.1,71816,0.3,0.1,0,0,0,0,0,0,0,0
06/12/2021,Ages_12-15_yrs,4577531,2.6,2.6,2506571,27.1,14.8,1.6,1.6,0,0,0,0,0,0
06/12/2021,Ages_<5yrs,6384,0,0,2159,0,0,0,0,0,0,0,0,0,0
06/12/2021,Race_eth_NHAsian,9067976,7,5.1,8380093,47.7,44.1,7.1,5.4,0,0,4,0,0,0
06/12/2021,Race_eth_known,130327909,100,73.5,117785014,,,100,76.2,0,0,100,0,0,0
06/12/2021,Sex_unknown,1724183,1,1,1289411,,,0.8,0.8,0,0,0.5,0,0,0
06/12/2021,Sex_Male,82590537,47,46.6,71758854,50.5,43.9,46.8,46.4,0,0,45.3,0,0,0
06/12/2021,Ages_25-39_yrs,35631371,20.1,20.1,30498911,52.1,44.6,19.7,19.7,0,0,0,0,0,0
06/12/2021,Race_eth_Hispanic,22853340,17.5,12.9,19306948,35.8,30.3,16.4,12.5,0,0,9.4,0,0,0
06/12/2021,Race_eth_NHWhite,77545455,59.5,43.7,72092256,39.3,36.5,61.2,46.7,0,0,72.2,0,0,0
06/11/2021,Race_eth_NHNHOPI,365213,0.3,0.2,323483,39.3,34.8,0.3,0.2,0,0,0.2,0,0,0
06/11/2021,Ages_75+_yrs,19556449,11,11,17790248,85.4,77.7,11.6,11.6,0,0,40.8,0,0,0
06/11/2021,US,177135196,,100,153885565,53.4,46.3,,100,0,,,,0,0
06/11/2021,Ages_40-49_yrs,25219379,14.2,14.2,22000187,61.8,53.9,14.3,14.3,0,0,0,0,0,0
06/11/2021,Race_eth_NHMult_Oth,7876915,6.1,4.4,6709617,95,91.4,5.7,4.4,0,0,5.8,0,0,0
06/11/2021,Race_eth_Hispanic,22773237,17.5,12.9,19154142,35.7,30,16.3,12.4,0,0,9.4,0,0,0
06/11/2021,Ages_12-15_yrs,4526342,2.6,2.6,2308438,26.8,13.6,1.5,1.5,0,0,0,0,0,0
06/11/2021,Race_eth_NHWhite,77471355,59.5,43.7,71863418,39.3,36.4,61.3,46.7,0,0,72.2,0,0,0
06/11/2021,Sex_unknown,1722795,1,1,1286623,,,0.8,0.8,0,0,0.5,0,0,0
06/11/2021,Sex_Female,92964512,53,52.5,81162136,55.2,48.2,53.2,52.7,0,0,54.7,0,0,0
06/11/2021,Ages_18-24_yrs,14338689,8.1,8.1,11694628,46.9,38.2,7.6,7.6,0,0,0,0,0,0
06/11/2021,Ages_25-39_yrs,35561349,20.1,20.1,30370389,52,44.4,19.7,19.7,0,0,0,0,0,0
06/11/2021,Ages_50-64_yrs,46016193,26,26,41130668,72.3,64.6,26.7,26.7,0,0,0,0,0,0
06/11/2021,Age_unknown,19726,0,0,4555,,,0,0,0,0,0,0,0,0
06/11/2021,Sex_known,175412401,100,99,152598942,,,100,99.2,0,0,100,0,0,0
06/11/2021,Race_eth_unknown,47016638,36.1,26.5,36622684,,,31.2,23.8,0,0,30.4,0,0,0
06/11/2021,Ages_12-17_yrs,7946653,4.5,4.5,4969909,31.4,19.6,3.2,3.2,0,0,0,0,0,0
06/11/2021,Ages_<12yrs,153751,0.1,0.1,65603,0.3,0.1,0,0,0,0,0,0,0,0
06/11/2021,Race_eth_NHBlack,11467648,8.8,6.5,9937797,27.8,24.1,8.5,6.5,0,0,7.8,0,0,0
06/11/2021,Race_eth_NHAIAN,1110523,0.9,0.6,944013,45.6,38.8,0.8,0.6,0,0,0.6,0,0,0
06/11/2021,Ages_16-17_yrs,3420311,1.9,1.9,2661471,40.8,31.7,1.7,1.7,0,0,0,0,0,0
06/11/2021,Ages_65-74_yrs,28323007,16,16,25859378,88.8,81.1,16.8,16.8,0,0,59.2,0,0,0
06/11/2021,Ages_<5yrs,6375,0,0,2154,0,0,0,0,0,0,0,0,0,0
06/11/2021,Ages_5-11_yrs,143745,0.1,0.1,62483,0.5,0.2,0,0,0,0,0,0,0,0
06/11/2021,Age_known,177115470,100,100,153881010,,,100,100,0,0,100,0,0,0
06/11/2021,Race_eth_known,130114916,100,73.5,117261215,,,100,76.2,0,0,100,0,0,0
06/11/2021,Sex_Male,82447889,47,46.5,71436806,50.4,43.7,46.8,46.4,0,0,45.3,0,0,0
06/11/2021,Race_eth_NHAsian,9050025,7,5.1,8328745,47.6,43.8,7.1,5.4,0,0,4,0,0,0
06/10/2021,Age_unknown,19654,0,0,4515,,,0,0,0,0,0,0,0,0
06/10/2021,Race_eth_known,129790919,100,73.4,116574512,,,100,76.2,0,0,100,0,0,0
